name,ID,father,mother,spouse,lover,issue,allegiance,affiliated
Sharako Lohar,Sharako_Lohar,,,,,,Triarchy,Racallio_Ryndoon;Aegon_II_Targaryen;Viserys_II_Targaryen;Bambarro_Bazanne;Johanna_Swann
Sharis Footly,Sharis_Footly,,,Lord_Footly,,,House_Footly,Lord_Footly;Aegon_III_Targaryen;Jon_Roxton;Jaehaera_Targaryen
Sharna,Sharna,,,Husband,,Boy,Brotherhood_without_banners,Husband;Boy;Fern;Jaime_Lannister;Cleos_Frey;Arya_Stark;Tom_of_Sevenstreams
Sharra Arryn,Sharra_Arryn,,,,,Ronnel_Arryn_(king);Jonos_Arryn,House_Arryn,Sharra_the_Witch_Queen;Ronnel_Arryn_(king);Jonos_Arryn;Aegon_I_Targaryen;Visenya_Targaryen;Torrhen_Stark;Hubert_Arryn;Arwen_Upcliff;Daella_Targaryen_(daughter_of_Jaehaerys_I)
Sharra the Witch Queen,Sharra_the_Witch_Queen,,,,,,,Sharra_Arryn
Lord Shawney,Lord_Shawney,,,,,,House_Shawney,Daeron_II_Targaryen;Aerys_I_Targaryen;Lord_Costayne_(Aerys_I);Daemon_I_Blackfyre;Aegor_Rivers;Ambrose_Butterwell;Lord_Frey;Duncan_the_Tall;Uthor_Underleaf;Brynden_Rivers
Shella,Shella,,,,,,,Shella_Whent;Rainbow_Knight;Eddard_Stark;Sansa_Stark;Joffrey_Baratheon
Shella Whent,Shella_Whent,,,Walter_Whent,,,House_Whent,Walter_Whent;Oswell_Whent;Catelyn_Stark;Joffrey_Baratheon;Janos_Slynt;Tywin_Lannister;Tyrion_Lannister;Petyr_Baelish;Arya_Stark;Gendry;Ben_Blackthumb;Sandor_Clegane;Donnel_Haigh;Sansa_Stark;Minisa_Whent;Hoster_Tully;Sarya_Whent;Walder_Frey;Amarei_Crakehall;Wynafrei_Whent;Danwell_Frey;Falena_Stokeworth;Lysa_Arryn
Shepherd,Shepherd,,,,,,Faith_of_the_Seven;Poor_Fellows,Mushroom;Munkun;Gyldayn;Rhaenyra_Targaryen;Luthor_Largent;Helaena_Targaryen;Trystane_Truefyre;Gaemon_Palehair;Borros_Baratheon;Perkin_the_Flea;Aegon_II_Targaryen;Shepherd_reborn;Cregan_Stark;False_Shepherd;Victor_Risley;Unwin_Peake
False Shepherd,False_Shepherd,,,,,,Faith_of_the_Seven,Shepherd;Victor_Risley;Unwin_Peake
Shepherd reborn,Shepherd_reborn,,,,,,Faith_of_the_Seven,Shepherd;Cregan_Stark
Sherrit,Sherrit,,,,,,,
Shiera Blackwood,Shiera_Blackwood,Roderick_Blackwood,,Arlan_III_Durrandon,,,House_Blackwood;House_Durrandon,Roderick_Blackwood;Arlan_III_Durrandon;Arlan_I_Durrandon
Shiera Crakehall,Shiera_Crakehall,,,Damion_Lannister,,Lucion_Lannister;Lanna_Lannister,House_Crakehall;House_Lannister,Damion_Lannister;Lucion_Lannister;Lanna_Lannister;Marla_Prester;Jason_Lannister_(son_of_Gerold);Alys_Stackspear;Tywin_Lannister;Joanna_Lannister;Myranda_Lefford;Stafford_Lannister;Damon_Lannister_(son_of_Jason);Ella_Lannister;Lynora_Hill;Robert_I_Baratheon;Cersei_Lannister;Jaime_Lannister;Tyrion_Lannister;Daven_Lannister;Cerenna_Lannister;Myrielle_Lannister;Joffrey_Baratheon;Margaery_Tyrell;Myrcella_Baratheon;Tommen_Baratheon;Antario_Jast
Shiera Seastar,Shiera_Seastar,Aegon_IV_Targaryen,Serenei_of_Lys,,Brynden_Rivers,,House_Targaryen,Aegon_IV_Targaryen;Serenei_of_Lys;Brynden_Rivers;Aegor_Rivers;Aerys_I_Targaryen;Bran_Stark;Barristan_Selmy;Duncan_the_Tall;Aegon_V_Targaryen;Daemon_I_Blackfyre;Gwenys_Rivers;Mya_Rivers
Shierle Swyft,Shierle_Swyft,Harys_Swyft,,Melwyn_Sarsfield,,,House_Swyft,Harys_Swyft;Melwyn_Sarsfield;Kevan_Lannister;Dorna_Swyft;Steffon_Swyft;Lancel_Lannister;Willem_Lannister;Martyn_Lannister;Janei_Lannister;Joanna_Swyft;Jocelyn_Swyft;Humfrey_Swyft
Shireen Baratheon,Shireen_Baratheon,Stannis_Baratheon,Selyse_Florent,,,,House_Baratheon_of_Dragonstone,Stannis_Baratheon;Selyse_Florent;Cressen;Patchface;Renly_Baratheon;Pylos;Melisandre;Robert_Arryn;Lysa_Arryn;Jon_Arryn;Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon;Cersei_Lannister;Jaime_Lannister;Tyrion_Lannister;Axell_Florent;Petyr_Baelish;Varys;Edric_Storm;Davos_Seaworth;Devan_Seaworth;Alester_Florent;Alys_Karstark;Sigorn;Brus_Buckler;Val;Jon_Snow;Monster;Justin_Massey;Ormund_Baratheon;Rhaelle_Targaryen;Steffon_Baratheon;Cassana_Estermont;Robert_I_Baratheon;Margaery_Tyrell;Mya_Stone;Bella;Gendry;Barra
Shirei Frey,Shirei_Frey,,Annara_Farring,,,,House_Frey,Walder_Frey;Walder_Frey_(son_of_Ryman);Annara_Farring;Merrett_Frey;Robb_Stark;Edmure_Tully;Arwyn_Frey;Wendel_Frey;Colmar_Frey;Waltyr_Frey;Elmar_Frey
Shitmouth,Shitmouth,,,,,,House_Clegane,Gregor_Clegane;Arya_Stark;Gendry;Hot_Pie;Jaime_Lannister;Rafford;Sandor_Clegane;Polliver;Tickler;Pimply_squire;Bonifer_Hasty;Chiswyck;Ilyn_Payne;Jon_Bettley
Shortear,Shortear,,,,,,House_Lannister,Cersei_Lannister;Frenken;Ballabar;Puckens;Tywin_Lannister;Qyburn;Jaime_Lannister
Shrike,Shrike,,,,,,Drowned_God,Harmund_III_Hoare;Hagon_Hoare;Lelia_Lannister;Harmund_II_Hoare;Aubrey_Crakehall
Shrouded Lord,Shrouded_Lord,,,,,,Stone_men,Garin_the_Great;Haldon;Rolly_Duckfield;Lemore;Tyrion_Lannister;Tywin_Lannister
Shyra,Shyra,Joseth,,,,,House_Stark,Shyra_Errol;Joseth;Bandy;Walder_Frey_(son_of_Jammos);Walder_Frey_(son_of_Merrett)
Shyra Errol,Shyra_Errol,,,,,,House_Errol,Renly_Baratheon;Cortnay_Penrose;Stannis_Baratheon;Sebastion_Errol
Sigfry Stonetree,Sigfry_Stonetree,,,,,,House_Stonetree,Aeron_Greyjoy
Sigfryd Harlaw,Sigfryd_Harlaw,,,,,,House_Harlaw_of_Harlaw_Hall,Asha_Greyjoy;Rodrik_Harlaw;Theomore_Harlaw;Gwynesse_Harlaw;Alannys_Harlaw;Balon_Greyjoy;Harras_Harlaw;Hotho_Harlaw;Boremund_Harlaw;Rodrik_Greyjoy;Maron_Greyjoy;Theon_Greyjoy;Hotho_Harlaw's_daughter
Sigorn,Sigorn,Styr,,Alys_Karstark,,,Thenns;House_Thenn;House_Baratheon_of_Dragonstone,Styr;Alys_Karstark;Stannis_Baratheon;Rattleshirt;Jon_Snow;Harrion_Karstark;Arnolf_Karstark;Cregan_Karstark;Melisandre;Eddard_Stark;Axell_Florent
Sigrin,Sigrin,,Esgred,,,,House_Greyjoy,Esgred;Balon_Greyjoy;Asha_Greyjoy;Theon_Greyjoy
Ragged Silas,Ragged_Silas,,,,,,Faith_of_the_Seven;Poor_Fellows,Maegor_I_Targaryen
Silvario Pendaerys,Silvario_Pendaerys,,,,,,,Pereno_Pendaerys
Silver haired whore in Selhorys,Silver_haired_whore_in_Selhorys,,,,,,,Sunset_girl;Tyrion_Lannister;Jorah_Mormont;Jeor_Mormont
Simon Dondarrion,Simon_Dondarrion,Lord_Dondarrion_(father_of_Simon),,,,,House_Dondarrion,Lord_Dondarrion_(father_of_Simon);Jaehaerys_I_Targaryen;Gyldayn;Alysanne_Targaryen;Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Ryam_Redwyne;Vulture_King_(Jaehaerys_I);Rogar_Baratheon
Simon Leygood,Simon_Leygood,,,,,,House_Leygood,Aerys_I_Targaryen;Rohanne_Webber
Simon Staunton,Simon_Staunton,,,Rohanne_Webber,,,House_Staunton,Simon_Staunton_(squire);Lord_Staunton;Rohanne_Webber;Sefton_Staunton;Rolland_Uffering
Simon Staunton (squire),Simon_Staunton_(squire),,,,,,House_Staunton,Simon_Staunton;Lord_Staunton;Jaehaerys_I_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I)
Simon Strong,Simon_Strong,,,,,,House_Strong;Greens,Larys_Strong;Daemon_Targaryen;Criston_Cole;Aemond_Targaryen;Alys_Rivers;Bywin_Strong;Lyonel_Strong;Harwin_Strong;Alys_Rivers's_son;Munkun;Eustace_(Dance_of_the_Dragons);Amory_Lorch
Simon Toyne,Simon_Toyne,,,,,,House_Toyne;Kingswood_Brotherhood,Aerys_II_Targaryen;Barristan_Selmy;Terrence_Toyne;Rhaegar_Targaryen;Arthur_Dayne;Jeyne_Swann;Smiling_Knight;Daenerys_Targaryen;Jaime_Lannister;Steffon_Baratheon;Jason_Mallister;Oberyn_Martell;Gerold_Hightower;Lewyn_Martell;Oswell_Whent;Sumner_Crakehall
Skahaz mo Kandaq,Skahaz_mo_Kandaq,,,,,,House_of_Kandaq;House_Targaryen;Shavepates;Brazen_Beasts,Daenerys_Targaryen;Barristan_Selmy;Hizdahr_zo_Loraq;Marghaz_zo_Loraq;Belwas;Grey_Worm;Galazza_Galare;Cletus_Yronwood;Gerris_Drinkwater;Aerys_II_Targaryen
Skinner,Skinner,,,,,,House_Bolton;Bastard's_Boys,Ramsay_Snow;Domeric_Bolton;Theon_Greyjoy;Walder_Frey_(son_of_Jammos);Walder_Frey_(son_of_Merrett);Arnolf_Karstark;Hother_Umber;Arya_Stark;Jeyne_Poole;Sour_Alyn
Skittrick,Skittrick,,,,,,House_Stark,Eddard_Stark;Robb_Stark
Skyte,Skyte,,,,,,House_Greyjoy,Balon_Greyjoy;Uller;Qarl_the_Maid;Theon_Greyjoy;Asha_Greyjoy;Eldiss
Lord Slate,Lord_Slate,,,,,,House_Slate,Robb_Stark;Roose_Bolton;Arya_Stark;Jeyne_Poole
Sloey,Sloey,,,,,,,Quence;Allaquo
Sly,Sly_(stableboy),,,,,,,Rickard_Thorne;Maelor_Targaryen;Ormund_Hightower;Ben_Buttercakes;Lady_Caswell
Small Paul,Small_Paul,,,,,,Night's_Watch;Others,Samwell_Tarly;Chett;Jeor_Mormont;Softfoot;Grenn;Craster;Gilly;Monster
Smike,Smike,,,,,,Citadel;House_Farman,Jaehaerys_I_Targaryen;Marq_Farman;Franklyn_Farman;Rhaena_Targaryen_(daughter_of_Aenys_I)
Smiling Knight,Smiling_Knight,,,,,,Kingswood_Brotherhood,Jaime_Lannister;Gregor_Clegane;Victor_Tyrell;Mace_Tyrell;Jeyne_Swann;Barristan_Selmy;Simon_Toyne;Sumner_Crakehall;Arthur_Dayne;Amerei_Frey;Merrett_Frey;Gerold_Hightower;Lewyn_Martell;Oswell_Whent;Aerys_II_Targaryen;Beric_Dondarrion
Snatch,Snatch,,,,,,Second_Sons,Tyrion_Lannister;Bronn;Ben_Plumm;Daenerys_Targaryen;Penny;Jorah_Mormont;Kem;Hammer;Gorzhak_zo_Eraz;Malazza;Baelor_I_Targaryen
Snowylocks,Snowylocks,,,,,,Three-eyed_crow,Leaf;Bran_Stark;Meera_Reed;Jojen_Reed
Softfoot,Softfoot,,,,,,Night's_Watch;Others,Jeor_Mormont;Small_Paul;Gilly;Samwell_Tarly;Coldhands
Sorcerer lord,Sorcerer_lord,,,,,,,Bu_Gai;Pol_Qo;Chai_Duq
Soren Shieldbreaker,Soren_Shieldbreaker,,,,,,Mance_Rayder,Mance_Rayder;Tormund;Jon_Snow;Ramsay_Snow
Spare Boot,Spare_Boot,,,,,,Night's_Watch,Bowen_Marsh;Jon_Snow
The Sparr,The_Sparr,,,,,Steffarion_Sparr,House_Sparr,Steffarion_Sparr;Gormond_Goodbrother;Aeron_Greyjoy;Balon_Greyjoy
Spotted Cat,Spotted_Cat,,,,,,,Barsena_Blackhair;Camarron_of_the_Count;Goghor_the_Giant;Khrazz;Fearless_Ithoke;Belaquo_Bonebreaker;Hizdahr_zo_Loraq;Daenerys_Targaryen;Belwas;Barristan_Selmy;Skahaz_mo_Kandaq;Gerris_Drinkwater;Archibald_Yronwood;Quentyn_Martell
Spotted Pate,Spotted_Pate,,,,,,,Pate_(novice);Leo_Tyrell_(son_of_Moryn);Alchemist;Samwell_Tarly
Spotted Pate of Maidenpool,Spotted_Pate_of_Maidenpool,,,,,,Night's_Watch,Halder;Jon_Snow;Bowen_Marsh;Kegs;Mance_Rayder;Donal_Noye;Mag_Mar_Tun_Doh_Weg
Squint,Squint,,,,,,House_Greyjoy,Theon_Greyjoy;Drennan;Osha
Squinter,Squinter,,,,,,Faceless_Men,Fat_fellow;Umma;Arya_Stark
Squire Squishlips,Squire_Squishlips,,,,,,,Oberyn_Martell;Elia_Martell
Squirrel,Squirrel_(free_folk),,,,,,Mance_Rayder,Geoff;Mance_Rayder;Arya_Stark;Jeyne_Poole;Ramsay_Snow;Theon_Greyjoy;Jon_Snow;Frenya;Holly;Myrtle;Rowan;Willow_Witch-eye
Stableboy at King's Landing,Stableboy_at_King's_Landing,,,,,,House_Baratheon_of_King's_Landing,Syrio_Forel;Arya_Stark;Meryn_Trant;Cersei_Lannister;Yoren;Harwin;Robb_Stark;Edric_Dayne;Eddard_Stark
Lord Stackhouse,Lord_Stackhouse,,,,,,House_Stackhouse,Aerys_I_Targaryen
Lord Stackspear (father of Alys),Lord_Stackspear_(father_of_Alys),,,,,Alys_Stackspear,House_Stackspear,Alys_Stackspear;Aegon_V_Targaryen;Jason_Lannister_(son_of_Gerold);Damon_Lannister_(son_of_Jason);Tytos_Lannister;Tywin_Lannister;Selmond_Stackspear
Stafford Lannister,Stafford_Lannister,Jason_Lannister_(son_of_Gerold),Marla_Prester,Myranda_Lefford,,Daven_Lannister;Cerenna_Lannister;Myrielle_Lannister,House_Lannister,Jason_Lannister_(son_of_Gerold);Marla_Prester;Myranda_Lefford;Daven_Lannister;Cerenna_Lannister;Myrielle_Lannister;Joanna_Lannister;Tywin_Lannister;Jaime_Lannister;Brynden_Tully;Ellyn_Reyne;Walderan_Tarbeck;Tytos_Lannister;Desmera_Redwyne;Paxter_Redwyne;Robb_Stark;Rickard_Karstark;Catelyn_Stark;Tyrion_Lannister;Sansa_Stark;Lynora_Hill;Alys_Stackspear;Damon_Lannister_(son_of_Jason);Ella_Lannister;Robert_I_Baratheon;Cersei_Lannister;Shiera_Crakehall;Damion_Lannister;Joffrey_Baratheon;Margaery_Tyrell;Myrcella_Baratheon;Tommen_Baratheon;Lucion_Lannister;Lanna_Lannister;Antario_Jast
Stalwart Shield,Stalwart_Shield,,,,,,Unsullied,Daenerys_Targaryen
First Ranger Stane,First_Ranger_Stane,,,,,,House_Stane;Night's_Watch,Benton_Glover
Stannis Baratheon,Stannis_Baratheon,Steffon_Baratheon,Cassana_Estermont,,,Shireen_Baratheon,,Davos_Seaworth;Stannis_Seaworth;Robert_I_Baratheon;Shireen_Baratheon;Azor_Ahai;Selyse_Florent;Steffon_Baratheon;Cassana_Estermont;Renly_Baratheon;Jon_Snow;Melisandre;Devan_Seaworth;Bryen_Farring;Andrew_Estermont;Jon_Arryn;Eddard_Stark;Aerys_II_Targaryen;Tywin_Lannister;Cressen;Harbert;Rhaegar_Targaryen;Patchface;Rickard_Stark;Brandon_Stark;Donal_Noye;Mace_Tyrell;Paxter_Redwyne;Rhaella_Targaryen;Willem_Darry;Viserys_Targaryen;Daenerys_Targaryen;Cersei_Lannister;Delena_Florent;Edric_Storm;Victarion_Greyjoy;Godric_Borrell;Axell_Florent;Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon;Varys;Tobho_Mott;Gendry;Robert_Arryn;Lysa_Arryn;Pylos;Pycelle;Tomard;Petyr_Baelish;Sansa_Stark;Robb_Stark;Ardrian_Celtigar;Monford_Velaryon;Duram_Bar_Emmon;Guncer_Sunglass;Salladhor_Saan;Morosh_the_Myrman;Hubard_Rambton;Jaime_Lannister;Catelyn_Stark;Cortnay_Penrose;Catspaw;Bran_Stark;Loras_Tyrell;Randyll_Tarly;Mathis_Rowan;Elwood_Meadows;Imry_Florent;Tyrion_Lannister;High_Septon_(Tyrion's);Garlan_Tyrell;Richard_Horpe;Justin_Massey;Alester_Florent;Balon_Greyjoy;Aemon_Targaryen_(son_of_Maekar_I);Cotter_Pyke;Mance_Rayder;Jeor_Mormont;Samwell_Tarly;Rolland_Storm;Arianne_Martell;Val;Roose_Bolton;Wyman_Manderly;Janos_Slynt;Rattleshirt;Mors_Umber;Hother_Umber;Ramsay_Snow;Asha_Greyjoy;Rickon_Stark;Arnolf_Karstark;Godry_Farring;Tycho_Nestoris;Alys_Karstark;Theon_Greyjoy;Arya_Stark;Jeyne_Poole;Arthor_Karstark;Craster;Gilly;Ormund_Baratheon;Rhaelle_Targaryen;Margaery_Tyrell;Mya_Stone;Bella;Barra;Lucerys_Velaryon_(master_of_ships);Aegon_I_Targaryen;Aenys_I_Targaryen;Maegor_I_Targaryen;Jaehaerys_I_Targaryen;Viserys_I_Targaryen;Aegon_II_Targaryen;Aegon_III_Targaryen;Daeron_I_Targaryen;Baelor_I_Targaryen;Viserys_II_Targaryen;Aegon_IV_Targaryen;Daeron_II_Targaryen;Aerys_I_Targaryen;Maekar_I_Targaryen;Aegon_V_Targaryen;Jaehaerys_II_Targaryen;Aegon_Targaryen_(son_of_Aenys_I);Rhaenyra_Targaryen;Aemond_Targaryen;Vaella_Targaryen_(daughter_of_Daeron);Maegor_Targaryen_(son_of_Aerion);Gaemon_Palehair;Trystane_Truefyre;Hugh_Hammer;Daemon_I_Blackfyre;Daemon_II_Blackfyre;Daemon_III_Blackfyre;Aenys_Blackfyre;Lyonel_Baratheon;Qhorin_Volmark;Lodos;Lodos_the_Twice-Drowned;Euron_Greyjoy;Jonos_Arryn;Harren_the_Red;Marla_Sunderland;Orys_Baratheon;Rogar_Baratheon;Boremund_Baratheon;Borros_Baratheon;Royce_Baratheon;Gowen_Baratheon;Garon_Baratheon;Daemon_Velaryon;Aethan_Velaryon;Daemon_Velaryon_(son_of_Aethan);Manfryd_Redwyne;Corlys_Velaryon;Tyland_Lannister;Gedmund_Peake;Alyn_Velaryon;Aurane_Waters;Groleo;Barristan_Selmy
Stannis Seaworth,Stannis_Seaworth,Davos_Seaworth,Marya_Seaworth,,,,House_Seaworth,Davos_Seaworth;Marya_Seaworth;Stannis_Baratheon;Steffon_Seaworth;Salladhor_Saan;Melisandre;Devan_Seaworth;Edric_Storm;Dale_Seaworth;Allard_Seaworth;Matthos_Seaworth;Maric_Seaworth
Stanton Piper,Stanton_Piper,,,,,,House_Piper;Blacks,Petyr_Piper;Lyonel_Deddings;Clement_Piper
Starved man,Starved_man,,,,,,Faceless_Men,Arya_Stark
Lady Staunton,Lady_Staunton,,,Lord_Staunton,,,House_Staunton;Blacks,Lord_Staunton;Cregan_Stark;Aegon_III_Targaryen;Corwyn_Corbray;Clement_Celtigar
Lord Staunton,Lord_Staunton,,,Lady_Staunton,,,House_Staunton;Blacks,Simon_Staunton;Simon_Staunton_(squire);Lady_Staunton;Rhaenyra_Targaryen;Aegon_II_Targaryen;Rhaenys_Targaryen_(daughter_of_Aemon);Criston_Cole;Aemond_Targaryen;Corwyn_Corbray;Aegon_III_Targaryen;Lord_Staunton_(father_of_Cassella);Symond_Staunton
Lord Staunton (father of Cassella),Lord_Staunton_(father_of_Cassella),,,,,Cassella_Staunton,House_Staunton,Cassella_Staunton;Maegor_I_Targaryen;Jaehaerys_I_Targaryen;Jordan_Towers;Lord_Darklyn_(father_of_Jonquil_Darke);Rhaena_Targaryen_(daughter_of_Aenys_I);Alysanne_Targaryen;Rogar_Baratheon;Simon_Staunton_(squire);Lord_Staunton
Steelskin,Steelskin,,,,,,House_of_Loraq,Hizdahr_zo_Loraq;Barristan_Selmy
Steely Pate,Steely_Pate,,,,,,,Daeron_II_Targaryen;Duncan_the_Tall;Henly_(House_Ashford);Tanselle;Aerion_Targaryen;Baelor_Targaryen_(son_of_Daeron_II);Uthor_Underleaf;Brynden_Rivers;Aegon_V_Targaryen;Raymun_Fossoway
Steffar Stammerer,Steffar_Stammerer,,,,,,House_Greyjoy,Victarion_Greyjoy;Moqorro
Steffarion Sparr,Steffarion_Sparr,The_Sparr,,,,,House_Sparr,The_Sparr;Gormond_Goodbrother;Aeron_Greyjoy;Balon_Greyjoy
Steffon Baratheon,Steffon_Baratheon,Ormund_Baratheon,Rhaelle_Targaryen,Cassana_Estermont,,Stannis_Baratheon;Renly_Baratheon,House_Baratheon,Ormund_Baratheon;Rhaelle_Targaryen;Cassana_Estermont;Stannis_Baratheon;Renly_Baratheon;Jaehaerys_II_Targaryen;Aerys_II_Targaryen;Lyonel_Baratheon;Aegon_V_Targaryen;Tywin_Lannister;Patchface;Pycelle;Davos_Seaworth;Steffon_Seaworth;Cressen;Donal_Noye;Jon_Snow;Robert_I_Baratheon;Barristan_Selmy;Daenerys_Targaryen;Rhaegar_Targaryen;Cersei_Lannister;Margaery_Tyrell;Selyse_Florent;Joffrey_Baratheon;Tommen_Baratheon;Myrcella_Baratheon;Shireen_Baratheon;Mya_Stone;Bella;Gendry;Edric_Storm;Barra;Rickard_Stark;Gerold_Hightower;Orys_Baratheon;Rogar_Baratheon;Boremund_Baratheon;Borros_Baratheon;Royce_Baratheon;Gowen_Baratheon;Garon_Baratheon;Owen_Merryweather;Jon_Connington;Qarlton_Chelsted;Rossart;Lucerys_Velaryon_(master_of_ships);Symond_Staunton;Varys
Steffon Connington,Steffon_Connington,,,,,,House_Connington,Borros_Baratheon;Royce_Baratheon;Elenda_Caron;Wyland_Wyl
Steffon Darklyn,Steffon_Darklyn,,,,,,House_Darklyn;Kingsguard;Queensguard;Blacks,Gunthor_Darklyn;Viserys_I_Targaryen;Harrold_Darke;Rhaenyra_Targaryen;Criston_Cole;Aegon_II_Targaryen;Jacaerys_Velaryon;Lorent_Marbrand;Robert_Darklyn;Aegon_III_Targaryen;Meredyth_Darklyn;Ryam_Redwyne;Harrold_Westerling;Erryk_Cargyll;Arryk_Cargyll;Willis_Fell;Rickard_Thorne;Glendon_Goode;Lyonel_Bentley;Adrian_Redfort;Loreth_Lansdale;Corlys_Velaryon_(son_of_Daemon);Addison_Hill;Gyles_Morrigen;Marston_Waters;Raynard_Ruskyn;Alyn_Connington;Demon_of_Darry;Robert_Flowers;Aemon_Targaryen_(son_of_Viserys_II);Duncan_the_Tall;Gerold_Hightower;Barristan_Selmy;Jaime_Lannister;Loras_Tyrell;Robin_Massey;Unwin_Peake
Steffon Fossoway,Steffon_Fossoway,,,,,,House_Fossoway_of_Cider_Hall,Daeron_II_Targaryen;Tybolt_Lannister;Raymun_Fossoway;Duncan_the_Tall;Grance_Morrigen;Aerion_Targaryen;Tanselle;Lyonel_Baratheon
Steffon Frey,Steffon_Frey,Walton_Frey,Deana_Hardyng,,,,House_Frey,Walton_Frey;Deana_Hardyng;Walder_Frey;Perra_Royce;Corenna_Swann;Stevron_Frey;Marsella_Waynwood;Jeyne_Lydden;Ryman_Frey;Aegon_Frey_(son_of_Stevron);Maegelle_Frey;Dafyn_Vance;Edwyn_Frey;Janyce_Hunter;Walder_Frey_(son_of_Ryman);Petyr_Frey;Mylenda_Caron;Marianne_Vance;Walder_Vance;Patrek_Vance;Walda_Frey_(daughter_of_Walton);Bryan_Frey;Walda_Frey_(daughter_of_Edwyn);Perra_Frey
Steffon Hollard,Steffon_Hollard,,,,,Dontos_Hollard,House_Hollard,Dontos_Hollard;Symon_Hollard;Jon_Hollard;Aerys_II_Targaryen;Denys_Darklyn;Serala;Robin_Hollard
Steffon Seaworth,Steffon_Seaworth,Davos_Seaworth,Marya_Seaworth,,,,House_Seaworth,Davos_Seaworth;Marya_Seaworth;Steffon_Baratheon;Stannis_Seaworth;Stannis_Baratheon;Salladhor_Saan;Melisandre;Devan_Seaworth;Edric_Storm;Dale_Seaworth;Allard_Seaworth;Matthos_Seaworth;Maric_Seaworth
Steffon Stackspear,Steffon_Stackspear,Selmond_Stackspear,,,,,House_Stackspear,Selmond_Stackspear;Alyn_Stackspear
Steffon Sunderland,Steffon_Sunderland,,,,,,House_Sunderland,Aegon_I_Targaryen;Ronnel_Arryn_(king);Marla_Sunderland;Warrick_Manderly;Visenya_Targaryen;Triston_Sunderland
Steffon Swyft,Steffon_Swyft,Harys_Swyft,,,,Joanna_Swyft,House_Swyft,Harys_Swyft;Joanna_Swyft;Jaime_Lannister;Kevan_Lannister;Dorna_Swyft;Shierle_Swyft;Melwyn_Sarsfield;Lancel_Lannister;Willem_Lannister;Martyn_Lannister;Janei_Lannister;Jocelyn_Swyft;Humfrey_Swyft
Steffon Varner,Steffon_Varner,,,,,,House_Varner,Renly_Baratheon;Stannis_Baratheon;Cortnay_Penrose;Joffrey_Baratheon
Stern face,Stern_face,,,,,,Faceless_Men,
Stevron Frey,Stevron_Frey,Walder_Frey,Perra_Royce,,,Ryman_Frey;Aegon_Frey_(son_of_Stevron);Maegelle_Frey;Walton_Frey,House_Frey,Walder_Frey;Perra_Royce;Corenna_Swann;Jeyne_Lydden;Marsella_Waynwood;Ryman_Frey;Aegon_Frey_(son_of_Stevron);Maegelle_Frey;Walton_Frey;Catelyn_Stark;Walder_Frey_(son_of_Jammos);Joffrey_Baratheon;Robb_Stark;Tywin_Lannister;Renly_Baratheon;Jaime_Lannister;Balon_Greyjoy;Theon_Greyjoy;Luwin;Walder_Frey_(son_of_Merrett);Jeyne_Westerling;Olyvar_Frey;Roose_Bolton;Dafyn_Vance;Deana_Hardyng;Edwyn_Frey;Janyce_Hunter;Walder_Frey_(son_of_Ryman);Petyr_Frey;Mylenda_Caron;Marianne_Vance;Walder_Vance;Patrek_Vance;Steffon_Frey;Walda_Frey_(daughter_of_Walton);Bryan_Frey;Walda_Frey_(daughter_of_Edwyn);Perra_Frey;Lothar_Frey;Merrett_Frey
Stiv,Stiv,,,,Osha,,Night's_Watch,Osha;Wallen;Hali;Bran_Stark;Robb_Stark;Theon_Greyjoy;Gage;Luwin
Lord Stokeworth,Lord_Stokeworth,,,,,,House_Stokeworth;Blacks;Greens,Viserys_I_Targaryen;Aegon_II_Targaryen;Rhaenyra_Targaryen;Criston_Cole;Lord_Rosby;Daemon_Targaryen;Ulf_White;Corlys_Velaryon;Munkun;Falena_Stokeworth;Lucas_Lothston_(husband_of_Falena);Jeyne_Lothston;Alyn_Stokeworth;Tanda_Stokeworth
Stone Thumbs,Stone_Thumbs,,,,,,Mance_Rayder,Mance_Rayder;Styr
Stonehand,Stonehand,,,,,,,Euron_Greyjoy;Aeron_Greyjoy
The Stonehouse,The_Stonehouse,,,,,,House_Stonehouse,
Stonesnake,Stonesnake,,,,,,Night's_Watch,Qhorin_Halfhand;Ebben;Dalbridge;Jon_Snow;Ygritte;Mance_Rayder;Rattleshirt;Jarl
Lady Stonetree (wife of Quellon Greyjoy),Lady_Stonetree_(wife_of_Quellon_Greyjoy),,,Quellon_Greyjoy,,Harlon_Greyjoy;Quenton_Greyjoy;Donel_Greyjoy,House_Stonetree;House_Greyjoy,Quellon_Greyjoy;Harlon_Greyjoy;Quenton_Greyjoy;Donel_Greyjoy;Lady_Sunderly_(wife_of_Quellon_Greyjoy);Balon_Greyjoy;Dagon_Greyjoy;Lady_Piper_(wife_of_Quellon_Greyjoy);Alannys_Harlaw;Euron_Greyjoy;Victarion_Greyjoy;Victarion_Greyjoy's_third_wife;Urrigon_Greyjoy;Aeron_Greyjoy;Robin_Greyjoy;Rodrik_Greyjoy;Maron_Greyjoy;Asha_Greyjoy;Erik_Ironmaker;Theon_Greyjoy
