name,ID,father,mother,spouse,lover,issue,allegiance,affiliated
Tybolt Lannister (king),Tybolt_Lannister_(king),,,,,,,
Tycho Nestoris,Tycho_Nestoris,,,,,,Iron_Bank_of_Braavos,Stannis_Baratheon;Selyse_Florent;Jon_Snow;Sybelle_Glover;Tristifer_Botley;Fingers_(ironman);Grimtongue;Qarl_the_Maid;Rook;Roggon_Rustbeard;Mors_Umber;Theon_Greyjoy;Jeyne_Poole;Asha_Greyjoy;Clayton_Suggs;Justin_Massey
Tyene Sand,Tyene_Sand,Oberyn_Martell,,,,,House_Martell,Arianne_Martell;Sylva_Santagar;Andrey_Dalt;Garin_(orphan);Willas_Tyrell;Oberyn_Martell;Sarella_Sand;Doran_Martell;Obara_Sand;Nymeria_Sand;Gregor_Clegane;Tywin_Lannister;Cersei_Lannister;Jaime_Lannister;Tommen_Baratheon;Myrcella_Baratheon;Trystane_Martell;Caleotte;Areo_Hotah;Balon_Swann;Ricasso;Ellaria_Sand;High_Sparrow
Tygett Lannister,Tygett_Lannister,Tytos_Lannister,Jeyne_Marbrand,Darlessa_Marbrand,,Tyrek_Lannister,House_Lannister,Tytos_Lannister;Jeyne_Marbrand;Tywin_Lannister;Kevan_Lannister;Aerys_II_Targaryen;Willem_Darry;Gerion_Lannister;Rhaegar_Targaryen;Tyrion_Lannister;Darlessa_Marbrand;Tyrek_Lannister;Genna_Lannister;Jaime_Lannister
Tyland Lannister,Tyland_Lannister,,,,,,House_Lannister;Greens;House_Targaryen,Jason_Lannister;Rhaenyra_Targaryen;Viserys_I_Targaryen;Larys_Strong;Alicent_Hightower;Aegon_II_Targaryen;Lyman_Beesbury;Aemond_Targaryen;Daemon_Targaryen;Perkin_the_Flea;Trystane_Truefyre;Corlys_Velaryon;Aegon_III_Targaryen;Marston_Waters;Julian_Wormwood;Johanna_Lannister;Bartimos_Celtigar;Racallio_Ryndoon;Orwyle;Mushroom;Eustace_(Dance_of_the_Dragons);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Manfryd_Mooton;Roland_Westerling;Munkun;Thaddeus_Rowan;Alyn_Velaryon;Regis_Groves;Damon_Darry;Alys_Rivers;Unwin_Peake;Dalton_Greyjoy;Gyldayn
Tyler Hill,Tyler_Hill,Lyman_Lannister,,,,,House_Lannister,Aegon_Targaryen_(son_of_Aenys_I);Maegor_I_Targaryen;Lyman_Lannister;Rhaena_Targaryen_(daughter_of_Aenys_I);Androw_Farman;Franklyn_Farman
Tyler Norcross,Tyler_Norcross,,,,,,House_Norcross;Greens;Caltrops,Aegon_II_Targaryen;Ormund_Hightower;Hugh_Hammer;Ulf_White;Daeron_Targaryen_(son_of_Viserys_I)
Tyler Teague,Tyler_Teague,Humfrey_I_Teague,,,,,,
Tymond Lannister,Tymond_Lannister,,,,,,House_Lannister,Alysanne_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Rodrik_Arryn;Matthos_Tyrell;Viserys_I_Targaryen
Tymor,Tymor,,,,,,House_Greyjoy,Theon_Greyjoy
Tyrek Lannister,Tyrek_Lannister,Tygett_Lannister,Darlessa_Marbrand,Ermesande_Hayford,,,House_Lannister,Robert_I_Baratheon;Lancel_Lannister;Ermesande_Hayford;Joffrey_Baratheon;Stannis_Baratheon;Renly_Baratheon;Myrcella_Baratheon;Tyrion_Lannister;Tywin_Lannister;Addam_Marbrand;Jaime_Lannister;Varys
Tyrion Lannister,Tyrion_Lannister,Tywin_Lannister,Joanna_Lannister,Tysha;Sansa_Stark,Shae,,House_Lannister;Second_Sons,Tywin_Lannister;Joanna_Lannister;Aerys_II_Targaryen;Elia_Martell;Oberyn_Martell;Cersei_Lannister;Jaime_Lannister;Gerion_Lannister;Robert_I_Baratheon;Hoster_Tully;Yohn_Royce;Leyton_Hightower;Delena_Florent;Colin_Florent;Hosman_Norcross;Tysha;Lomas_Longstrider;Tygett_Lannister;Jon_Snow;Bran_Stark;Joffrey_Baratheon;Eddard_Stark;Benjen_Stark;Jyck;Morrec;Jeor_Mormont;Robb_Stark;Luwin;Catelyn_Stark;Petyr_Baelish;Catspaw;Lysa_Arryn;Jon_Arryn;Mord;Bronn;Vardis_Egen;Shagga;Masha_Heddle;Podrick_Payne;Shae;Roose_Bolton;Pycelle;Varys;Barristan_Selmy;Janos_Slynt;Jacelyn_Bywater;Myrcella_Baratheon;Tommen_Baratheon;Trystane_Martell;Doran_Martell;Hallyne;Stannis_Baratheon;Lollys_Stokeworth;Cleos_Frey;Sansa_Stark;Arya_Stark;Alliser_Thorne;Othor;Renly_Baratheon;Margaery_Tyrell;Alayaya;Sandor_Clegane;Mandon_Moore;Mace_Tyrell;Ballabar;Frenken;Willas_Tyrell;Symon_Silver_Tongue;Osmund_Kettleblack;Gregor_Clegane;Illyrio_Mopatis;Daenerys_Targaryen;Rolly_Duckfield;Lemore;Haldon;Jon_Connington;Aegon_Targaryen_(son_of_Rhaegar);Qavo_Nogarys;Jorah_Mormont;Widow_of_the_waterfront;Penny;Oppo;Moqorro;Yezzan_zo_Qaggaz;Nurse;Ben_Plumm
Tyrion II Lannister,Tyrion_II_Lannister,,,,,,,
Tyrion III Lannister,Tyrion_III_Lannister,,,,,Gerold_II_Lannister,,Tybolt_Lannister_(king);Gerold_II_Lannister
Tyrion Tanner,Tyrion_Tanner,,Lollys_Stokeworth,,,,House_Stokeworth,Lollys_Stokeworth;Tanda_Stokeworth;Symon_Silver_Tongue;Tyrion_Lannister;Bronn;Cersei_Lannister;Falyse_Stokeworth;Gregor_Clegane;Tywin_Lannister;Jaime_Lannister;Balman_Byrch;Qyburn
Tyroshi sellsword,Tyroshi_sellsword,,,,,,House_Lannister;House_Stark,Tyrion_Lannister;Robb_Stark;Forley_Prester
Tysane Frey,Tysane_Frey,Lothar_Frey,Leonella_Lefford,,,,House_Frey,
Tysha,Tysha,,,Tyrion_Lannister,,,,Tyrion_Lannister;Jaime_Lannister;Tywin_Lannister;Bronn;Shae;Sansa_Stark;Petyr_Baelish;Varys;Sunset_girl
Tyshara Lannister,Tyshara_Lannister,Jason_Lannister,Johanna_Lannister,,,,House_Lannister,Jason_Lannister;Johanna_Lannister;Cerelle_Lannister_(daughter_of_Jason);Jaehaera_Targaryen;Unwin_Peake;Munkun;Myrielle_Peake
Tyta Frey,Tyta_Frey,Walder_Frey,Alyssa_Blackwood,,,,House_Frey,Robb_Stark;Edmure_Tully
Tytos Blackwood,Tytos_Blackwood,,,,,Brynden_Blackwood;Lucas_Blackwood;Hoster_Blackwood;Edmund_Blackwood;Alyn_Blackwood;Bethany_Blackwood;Robert_Blackwood,House_Blackwood,Jonos_Bracken;Hoster_Tully;Edmure_Tully;Jaime_Lannister;Tywin_Lannister;Kevan_Lannister;Robb_Stark;Roose_Bolton;Renly_Baratheon;Catelyn_Stark;Jason_Mallister;Stevron_Frey;Balon_Greyjoy;Theon_Greyjoy;Lucas_Blackwood;Hosteen_Frey;Karyl_Vance;Robert_Blackwood;Tommen_Baratheon;Bethany_Blackwood;Brynden_Tully;Hoster_Blackwood;Harry_Rivers
Tytos Brax,Tytos_Brax,Andros_Brax,,,,,House_Brax,Andros_Brax;Joffrey_Baratheon;Flement_Brax;Tywin_Lannister;Jaime_Lannister;Sandor_Clegane;Beric_Dondarrion
Tytos Frey,Tytos_Frey,Jared_Frey,Alys_Frey,Zhoe_Blanetree,,Zia_Frey;Zachery_Frey,House_Frey,Sandor_Clegane;Jared_Frey;Robb_Stark
Tytos Lannister,Tytos_Lannister,Gerold_Lannister,Rohanne_Webber,Jeyne_Marbrand,Tytos_Lannister's_first_mistress;Tytos_Lannister's_second_mistress,Tywin_Lannister;Kevan_Lannister;Genna_Lannister;Tygett_Lannister;Gerion_Lannister,House_Lannister,
Tytos Lannister's first mistress,Tytos_Lannister's_first_mistress,,,,Tytos_Lannister,,House_Lannister,Jeyne_Marbrand;Gerion_Lannister;Tytos_Lannister;Tytos_Lannister's_second_mistress
Tytos Lannister's second mistress,Tytos_Lannister's_second_mistress,,,,Tytos_Lannister,,House_Lannister,Jeyne_Marbrand;Tytos_Lannister;Gerion_Lannister;Tytos_Lannister's_first_mistress;Tywin_Lannister;Kevan_Lannister;Tyrion_Lannister;Shae;Cersei_Lannister;High_Sparrow
Tywald Lannister,Tywald_Lannister,Gerold_Lannister,Rohanne_Webber,,,,House_Lannister,Gerold_Lannister;Rohanne_Webber;Ellyn_Reyne;Robert_Reyne;Maekar_I_Targaryen;Aegon_V_Targaryen;Tion_Lannister
Tywell II Lannister,Tywell_II_Lannister,,,,,,,Rat_Cook
Tywin Frey,Tywin_Frey,Cleos_Frey,Jeyne_Darry,,,,House_Frey;House_Frey_of_Riverrun,Cleos_Frey;Emmon_Frey;Jaime_Lannister;Genna_Lannister;Edmure_Tully;Roslin_Frey
Tywin Frey,Tywin_Frey_(son_of_Raymund),Raymund_Frey,Beony_Beesbury,,,,House_Frey,
Tywin Lannister,Tywin_Lannister,Tytos_Lannister,Jeyne_Marbrand,Joanna_Lannister,Shae,Cersei_Lannister;Jaime_Lannister;Tyrion_Lannister,House_Lannister,Tytos_Lannister;Jeyne_Marbrand;Gerold_Lannister;Genna_Lannister;Emmon_Frey;Walder_Frey;Roger_Reyne;Ellyn_Reyne;Aegon_V_Targaryen;Aerys_II_Targaryen;Steffon_Baratheon;Joanna_Lannister;Rhaella_Targaryen;Jason_Lannister_(son_of_Gerold);Kevan_Lannister;Tygett_Lannister;Tytos_Lannister's_first_mistress;Harys_Swyft;Dorna_Swyft;Walderan_Tarbeck;Stafford_Lannister;Jaehaerys_II_Targaryen;Edgar_Sloane;Barristan_Selmy;Cersei_Lannister;Jaime_Lannister;Tytos_Lannister's_second_mistress;Tyrion_Lannister;Gerion_Lannister;Ilyn_Payne;Rhaegar_Targaryen;Denys_Darklyn;Lysa_Arryn;Hoster_Tully;Harlan_Grandison;Owen_Merryweather;Jon_Connington;Robert_I_Baratheon;Gregor_Clegane;Amory_Lorch;Elia_Martell;Rhaenys_Targaryen_(daughter_of_Rhaegar);Aegon_Targaryen_(son_of_Rhaegar);Alliser_Thorne;Jaremy_Rykker;Tysha;Balon_Greyjoy;Catspaw;Bran_Stark;Catelyn_Stark;Eddard_Stark;Beric_Dondarrion;Joffrey_Baratheon;Karyl_Vance;Marq_Piper;Robb_Stark;Roose_Bolton;Stannis_Baratheon;Renly_Baratheon;Shae;Vargo_Hoat;Tothmure;Wylis_Manderly;Arya_Stark;Jaqen_H'ghar;Edmure_Tully;Mathis_Rowan;Randyll_Tarly;Mace_Tyrell;Brynden_Tully;Zollo;Addam_Marbrand;Tyrek_Lannister;Sansa_Stark;Willas_Tyrell;Jeyne_Westerling;Sybell_Spicer;Oberyn_Martell;Tobho_Mott;Margaery_Tyrell;Petyr_Baelish;Varys;Gyles_Rosby;Alyce_Graceford;Lollys_Stokeworth;Doran_Martell;Myles_Toyne
Uhlan,Uhlan,,,,,,Second_Sons,Malazza
Ulf,Ulf,Umar,,,,,Moon_Brothers,Tyrion_Lannister;Tywin_Lannister;Leo_Lefford;Conn;Shagga
Ulf the Ill,Ulf_the_Ill,,,,,,House_Greyjoy,Theon_Greyjoy
Ulf White,Ulf_White,,,,,,Blacks;Greens;Two_Betrayers,Jacaerys_Velaryon;Hugh_Hammer;Nettles;Addam_Velaryon;Daemon_Targaryen;Mushroom;Aegon_II_Targaryen;Corlys_Velaryon;Ormund_Hightower;Daeron_Targaryen_(son_of_Viserys_I);Unwin_Peake;Hobert_Hightower
Uller,Uller,,,,,,House_Greyjoy,Qarl_the_Maid;Skyte;Theon_Greyjoy;Asha_Greyjoy;Eldiss
Lord Uller (husband of Nymeria),Lord_Uller_(husband_of_Nymeria),,,Nymeria,,,House_Uller;House_Martell,Nymeria;Mors_Martell;Yorick_V_Yronwood;Davos_Dayne
Ulmer,Ulmer,,,,,,Kingswood_Brotherhood;Night's_Watch,Aerys_II_Targaryen;Fletcher_Dick;Gerold_Hightower;Elia_Martell;Merrett_Frey;Arthur_Dayne;Benjen_Stark;Mance_Rayder;Donnel_Hill;Jeor_Mormont;Jon_Snow;Samwell_Tarly;Melisandre;Rattleshirt;Garth_Greyfeather;Bearded_Ben;Alys_Karstark;Sigorn
Ulrick Dayne,Ulrick_Dayne,,,,,,House_Dayne,
Ulwyck Uller,Ulwyck_Uller,,,,,,House_Uller,Oberyn_Martell;Joffrey_Baratheon;Harmen_Uller;Balon_Swann;Gregor_Clegane;Ricasso;Tommen_Baratheon
Umar,Umar,,,,,Ulf,Moon_Brothers,
Umbert,Umbert,,,,,,Citadel,
Umfred,Umfred,,,,,,House_Baelish,Petyr_Baelish;Sansa_Stark;Bryen
Umma,Umma,,,,,,House_of_Black_and_White,Arya_Stark
Ummet,Ummet,,,,,,House_Targaryen,Aegon_II_Targaryen;Perkin_the_Flea;Mushroom;Gyldayn;Larys_Strong
Unella,Unella,,,,,,Faith_of_the_Seven;Most_Devout,Margaery_Tyrell;Cersei_Lannister;High_Sparrow;Kevan_Lannister;Moelle;Scolera
Unwin Peake,Unwin_Peake,Lord_Peake_(father_of_Unwin),,,,Titus_Peake_(son_of_Unwin);Myrielle_Peake,House_Peake;Greens;Caltrops,Ormund_Hightower;Owain_Bourney;Borros_Baratheon;Hobert_Hightower;Hugh_Hammer;Ulf_White;Aemond_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Aegon_III_Targaryen;Eustace_(Dance_of_the_Dragons);Corlys_Velaryon;Tyland_Lannister;Manfryd_Mooton;Munkun;Amaury_Peake;Mervyn_Flowers;Gareth_Long;Lucas_Leygood;Clarice_Osgrey;Jaehaera_Targaryen;George_Graceford;Victor_Risley;Bernard;Gedmund_Peake;Racallio_Ryndoon;Alyn_Velaryon;Dalton_Greyjoy;Gyldayn;Baela_Targaryen;Myrielle_Peake;Cregan_Stark;Kermit_Tully;Benjicot_Blackwood;Rhaena_Targaryen_(daughter_of_Daemon);Daenaera_Velaryon;Gaemon_Palehair;Mushroom;Marston_Waters;Viserys_II_Targaryen;Larra_Rogare
Urek Ironmaker,Urek_Ironmaker,,,,,,House_Ironmaker,Erik_Ironmaker
Urho the Unwashed,Urho_the_Unwashed,,,,,,Pirates,Rolly_Duckfield
Urragon III Greyiron,Urragon_III_Greyiron,,,,,Torgon_Greyiron,,Torgon_Greyiron;Urrathon_IV_Goodbrother
Urragon IV Greyiron,Urragon_IV_Greyiron,Torgon_Greyiron,,,,,,Torgon_Greyiron;Urron_Greyiron
Urras Greyiron,Urras_Greyiron,,,,,Erich_I_Greyiron,,Galon_Whitestaff;Grey_King;Erich_I_Greyiron;Regnar_Drumm
Urrathon IV Goodbrother,Urrathon_IV_Goodbrother,,,,,,,Urragon_III_Greyiron;Torgon_Greyiron
Urrathon Night-Walker,Urrathon_Night-Walker,,,,,,,Daenerys_Targaryen
Urrathon Peake,Urrathon_Peake,,,,,,House_Peake,
Urreg,Urreg,,,,,,,Yoren;Amory_Lorch;Koss;Arya_Stark;Gendry
Urrigon Greyjoy,Urrigon_Greyjoy,Quellon_Greyjoy,Lady_Sunderly_(wife_of_Quellon_Greyjoy),,,,House_Greyjoy,Aeron_Greyjoy;Euron_Greyjoy;Quellon_Greyjoy;Lady_Piper_(wife_of_Quellon_Greyjoy);Balon_Greyjoy;Victarion_Greyjoy
Urrigon Hightower,Urrigon_Hightower,Uthor_of_the_High_Tower,Maris_the_Maid,,,,,Peremore_Hightower
Urron Greyiron,Urron_Greyiron,,,,,,,Urragon_IV_Greyiron;Torgon_Greyiron;Urrathon_IV_Goodbrother;Baelor_Blacktyde;Euron_Greyjoy;Rodrik_Harlaw
Ursula Upcliff,Ursula_Upcliff,,,,,,House_Upcliff,Robar_II_Royce;Torgold_Tollett
Urswyck,Urswyck,,,,,,Brave_Companions,Arya_Stark;Rorge;Jaime_Lannister;Roose_Bolton;Vargo_Hoat;Zollo;Gregor_Clegane;Timeon;Shagwell;Pyg;Bonifer_Hasty
Urzen,Urzen,,,,,,House_Greyjoy,Black_Lorren;Theon_Greyjoy;Squint;Rodrik_Cassel
Uther Peake,Uther_Peake,,,Prunella_Celtigar,,,House_Peake,Alysanne_Targaryen;Prunella_Celtigar;Edwell_Celtigar
Uther Shett,Uther_Shett,,,,,,House_Shett_of_Gulltown,Robert_Arryn;Sansa_Stark;Myranda_Royce;Ossifer_Lipps
Uthero Zalyne,Uthero_Zalyne,,,,,,House_Zalyne,
Utherydes Wayn,Utherydes_Wayn,,,,,,House_Wayn;House_Tully,Catelyn_Stark;Hoster_Tully;Edmure_Tully;Renly_Baratheon;Stannis_Baratheon;Cersei_Lannister;Robb_Stark;Walder_Frey;Cleos_Frey;Eddard_Stark;Tyrion_Lannister;Hallis_Mollen;Jaime_Lannister;Desmond_Grell;Bran_Stark;Rickon_Stark;Robin_Ryger;Vyman;Jeyne_Westerling;Sybell_Spicer
Uthor,Uthor,,,,,,Citadel;House_Bolton,Reek;Domeric_Bolton;Roose_Bolton;Ramsay_Snow
Uthor of the High Tower,Uthor_of_the_High_Tower,,,Maris_the_Maid,,Urrigon_Hightower;Peremore_Hightower,,Maris_the_Maid;Garth_Greenhand;Argoth_Stone-Skin;Brandon_Stark_(son_of_Bran_the_Builder)
Uthor Tollett,Uthor_Tollett,,,,,,House_Tollett,
Uthor Uller,Uthor_Uller,,,,,,House_Uller,Aegon_I_Targaryen;Harlan_Tyrell;Rhaenys_Targaryen
Uthor Underleaf,Uthor_Underleaf,,,,,,,Ambrose_Butterwell;Lady_Frey_(wife_of_Ambrose_Butterwell);Duncan_the_Tall;Addam_Frey;Will_(squire);Daemon_I_Blackfyre;Glendon_Flowers;Alyn_Cockshaw;Buford_Bulwer;Tommard_Heddle;Gormon_Peake;Daemon_II_Blackfyre;Aegon_V_Targaryen;Brynden_Rivers
Utt,Utt,,,,,,Brave_Companions;Faith_of_the_Seven,Tywin_Lannister;Roose_Bolton;Vargo_Hoat
Vaegon Targaryen,Vaegon_Targaryen,Jaehaerys_I_Targaryen,Alysanne_Targaryen,,,,House_Targaryen;Citadel,Jaehaerys_I_Targaryen;Alysanne_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Alyssa_Targaryen;Saera_Targaryen;Viserra_Targaryen;Elysar;Gyldayn;Aegon_III_Targaryen
Vaella Targaryen (daughter of Aenys I),Vaella_Targaryen_(daughter_of_Aenys_I),Aenys_I_Targaryen,Alyssa_Velaryon,,,,House_Targaryen,Aenys_I_Targaryen;Alyssa_Velaryon;Rogar_Baratheon;Boremund_Baratheon
Vaella Targaryen (daughter of Daeron),Vaella_Targaryen_(daughter_of_Daeron),Daeron_Targaryen_(son_of_Maekar_I),Kiera_of_Tyrosh,,,,House_Targaryen,Daeron_Targaryen_(son_of_Maekar_I);Maekar_I_Targaryen;Kiera_of_Tyrosh;Valarr_Targaryen;Aegon_V_Targaryen;Aemon_Targaryen_(son_of_Maekar_I);Jon_Snow;Jeor_Mormont
Vaellyn,Vaellyn,,,,,,Citadel,Marwyn;Pate_(novice)
Vaemond Velaryon,Vaemond_Velaryon,,,,,Daemion_Velaryon;Daeron_Velaryon,House_Velaryon,Corlys_Velaryon;Laena_Velaryon;Laenor_Velaryon;Rhaena_Targaryen_(daughter_of_Daemon);Baela_Targaryen;Jacaerys_Velaryon;Lucerys_Velaryon;Joffrey_Velaryon;Rhaenyra_Targaryen;Harwin_Strong;Daemon_Targaryen;Viserys_I_Targaryen;Daemion_Velaryon;Daeron_Velaryon;Alyn_Velaryon
Vaggoro,Vaggoro,,,,,,,
Lord Vaith (father of Cassella),Lord_Vaith_(father_of_Cassella),,,,,Cassella_Vaith,House_Vaith,Prince_of_Dorne_(father_of_Maron);Daeron_I_Targaryen;Cassella_Vaith
Val,Val,,,,Jarl,,Mance_Rayder,Mance_Rayder;Jarl;Jon_Snow;Stannis_Baratheon;Aemon_Steelsong;Samwell_Tarly;Dalla;Justin_Massey;Rattleshirt;Tormund;Gilly;Axell_Florent;Selyse_Florent;Shireen_Baratheon;Ramsay_Snow;Patrek_of_King's_Mountain
Valaena Velaryon,Valaena_Velaryon,,,Aerion_Targaryen_(son_of_Daemion),,Visenya_Targaryen;Aegon_I_Targaryen;Rhaenys_Targaryen,House_Velaryon;House_Targaryen,Aenys_I_Targaryen;Alyssa_Velaryon
Valarr Targaryen,Valarr_Targaryen,Baelor_Targaryen_(son_of_Daeron_II),Jena_Dondarrion,Kiera_of_Tyrosh,,,House_Targaryen,Baelor_Targaryen_(son_of_Daeron_II);Jena_Dondarrion;Matarys_Targaryen;Kiera_of_Tyrosh;Lord_Ashford's_daughter;Daeron_II_Targaryen;Abelar_Hightower;Gawen_Swann;Duncan_the_Tall;Aegon_V_Targaryen;Hunchbacked_septon;Brynden_Rivers;Aemon_Targaryen_(son_of_Maekar_I);Jon_Snow;Jeor_Mormont;Samwell_Tarly
Valena Toland,Valena_Toland,,Nymella_Toland,,,,House_Toland,Arianne_Martell;Teora_Toland
Valerion Targaryen,Valerion_Targaryen,Jaehaerys_I_Targaryen,Alysanne_Targaryen,,,,House_Targaryen,Alysanne_Targaryen;Gaemon_Targaryen_(son_of_Jaehaerys_I)
Lord Vance,Lord_Vance,,,,,Karyl_Vance,House_Vance_of_Wayfarer's_Rest,Clement_Piper;Edmure_Tully;Jaime_Lannister;Karyl_Vance
Vanyon,Vanyon,,,,,,Citadel,
Varamyr,Varamyr,,,,,,Mance_Rayder,Meha;Bump;Haggon;Mance_Rayder;Orell;Jon_Snow;Stannis_Baratheon;Melisandre;Thistle
Vardis Egen,Vardis_Egen,,,,,,House_Egen;House_Arryn,Jon_Arryn;Robert_Arryn;Lysa_Arryn;Catelyn_Stark;Tyrion_Lannister;Bronn;Alyssa_Arryn;Marwyn_Belmore;Mandon_Moore
Vargo Hoat,Vargo_Hoat,,,,,,Brave_Companions,Tywin_Lannister;Qyburn;Kevan_Lannister;Gregor_Clegane;Amory_Lorch;Tyrion_Lannister;Beric_Dondarrion;Lewys_Lydden;Harys_Swyft;Robb_Stark;Roose_Bolton;Robett_Glover;Aenys_Frey;Arya_Stark;Jaqen_H'ghar;Biter;Rorge;Hot_Pie;Gendry;Nymeria_(direwolf);Jaime_Lannister;Zollo;Alys_Karstark;Rickard_Karstark;Selwyn_Tarth;Steelshanks_Walton;Edmure_Tully;Roslin_Frey;Timeon;Urswyck;Joffrey_Baratheon;Rafford;Shitmouth;Wylis_Manderly;Josmyn_Peckledon
Varly,Varly,,,,,,House_Stark,Eddard_Stark;Robert_I_Baratheon;Jacks;Tobho_Mott;Gendry;Janos_Slynt
Varys,Varys,,,,,,House_Targaryen;Aegon_VI_Targaryen,Illyrio_Mopatis;Pycelle;A_certain_man;Aerys_II_Targaryen;Rhaegar_Targaryen;Rhaella_Targaryen;Tywin_Lannister;Steffon_Baratheon;Barristan_Selmy;Yandel;Jaime_Lannister;Robert_I_Baratheon;Edric_Storm;Viserys_Targaryen;Selyse_Florent;Eddard_Stark;Jorah_Mormont;Daenerys_Targaryen;Drogo;Catelyn_Stark;Bran_Stark;Petyr_Baelish;Tyrion_Lannister;Cersei_Lannister;Jon_Arryn;Arya_Stark;Rhaego;Joffrey_Baratheon;Sansa_Stark;Shae;Lancel_Lannister;Jacelyn_Bywater;Gendry;Yoren;Gregor_Clegane;Samwell_Spicer;Stannis_Baratheon;Meryn_Trant;Rugen;Tommen_Baratheon;Qyburn;Tyrek_Lannister;Aegon_Targaryen_(son_of_Rhaegar);Pisswater_prince;Jon_Connington;Kevan_Lannister
Vayon Poole,Vayon_Poole,,,,,Jeyne_Poole,House_Poole;House_Stark,Eddard_Stark;Robert_I_Baratheon;Catelyn_Stark;Bran_Stark;Luwin;Robb_Stark;Arya_Stark;Jory_Cassel;Nymeria_(direwolf);Joffrey_Baratheon;Cersei_Lannister;Sansa_Stark;Syrio_Forel;Jaime_Lannister;Jeyne_Poole;Petyr_Baelish;Mordane
Veiled Lady,Veiled_Lady,,,,,,,Arya_Stark
Veron Greyjoy,Veron_Greyjoy,,,,,,House_Greyjoy,Dalton_Greyjoy;Lord_Farman_(father_of_Lysa);Lysa_Farman;Gyldayn
Vhalaso,Vhalaso,,,,,,,
Vickon Botley,Vickon_Botley,Sawane_Botley,,,,,House_Botley,Sawane_Botley;Euron_Greyjoy;Germund_Botley
Vickon Greyjoy,Vickon_Greyjoy,,,,,Goren_Greyjoy,House_Greyjoy,Aegon_I_Targaryen;Grey_King;Goren_Greyjoy
Victaria Tyrell,Victaria_Tyrell,Victor_Tyrell,,Jon_Bulwer,,Alysanne_Bulwer;Lady_Bulwer's_brother,House_Tyrell;House_Bulwer,
Victarion Greyjoy,Victarion_Greyjoy,Quellon_Greyjoy,Lady_Sunderly_(wife_of_Quellon_Greyjoy),Victarion_Greyjoy's_third_wife,,,House_Greyjoy,Euron_Greyjoy;Aeron_Greyjoy;Balon_Greyjoy;Quellon_Greyjoy;Tywin_Lannister;Stannis_Baratheon;Victarion_Greyjoy's_third_wife;Harras_Harlaw;Rymolf_Stormdrunk;Theon_Greyjoy;Asha_Greyjoy;Meera_Reed;Jojen_Reed;Howland_Reed;Robb_Stark;Ralf_Stonehouse;Ralf_Kenning;Alvyn_Sharp;Hotho_Harlaw;Baelor_Blacktyde;Talbert_Serry;Dusky_woman;Osbert_Serry;Daenerys_Targaryen;Ramsay_Snow;Kerwin;Moqorro;Tom_Tidewood;Melisandre
Victarion Greyjoy's third wife,Victarion_Greyjoy's_third_wife,,,Victarion_Greyjoy,,,House_Greyjoy,Victarion_Greyjoy;Euron_Greyjoy;Balon_Greyjoy;Hotho_Harlaw;Asha_Greyjoy;Daenerys_Targaryen
Victor the Valiant,Victor_the_Valiant,,,,,,House_Royce;Kingsguard,Jaehaerys_I_Targaryen;Alyssa_Velaryon;Rogar_Baratheon;Samgood_of_Sour_Hill
Victor Risley,Victor_Risley,,,,,,House_Risley;Greens;Caltrops,Unwin_Peake;Aegon_III_Targaryen;False_Shepherd;Orwyle;Gareth_Long
Victor Tyrell,Victor_Tyrell,,,,,Victaria_Tyrell;Leo_Tyrell_(son_of_Victor),House_Tyrell,Smiling_Knight
Victor Velaryon,Victor_Velaryon,Daemon_Velaryon_(son_of_Aethan),,,,,House_Velaryon,Jorgen_Velaryon;Corwyn_Velaryon;Jaehaerys_I_Targaryen;Alysanne_Targaryen
Violante,Violante,,,,,,Faith_of_the_Seven;House_Targaryen,Jaehaerys_I_Targaryen;Alysanne_Targaryen
Violet,Violet,,,,,,,Hoster_Tully;Catelyn_Stark;Vyman
Visenya Targaryen,Visenya_Targaryen,Aerion_Targaryen_(son_of_Daemion),Valaena_Velaryon,Aegon_I_Targaryen,,Maegor_I_Targaryen,House_Targaryen,Aerion_Targaryen_(son_of_Daemion);Valaena_Velaryon;Aegon_I_Targaryen;Rhaenys_Targaryen;Harren_Hoare;Mern_IX_Gardener;Loren_I_Lannister;Sharra_Arryn;Torrhen_Stark;Ronnel_Arryn_(king);Deria_Martell;Aenys_I_Targaryen;Maegor_I_Targaryen;Rhaena_Targaryen_(daughter_of_Aenys_I);High_Septon_(Aegon_I);Ceryse_Hightower;Gyldayn;Alys_Harroway;Aegon_Targaryen_(son_of_Aenys_I);Alyssa_Velaryon;Tyanna_of_the_Tower;High_Septon_(Aenys_I);Martyn_Hightower;Jaehaerys_I_Targaryen;Alysanne_Targaryen
Visenya Targaryen (daughter of Daemon),Visenya_Targaryen_(daughter_of_Daemon),Daemon_Targaryen,Rhaenyra_Targaryen,,,,House_Targaryen,Rhaenyra_Targaryen;Viserys_I_Targaryen;Aegon_II_Targaryen;Mushroom
